index,item_id,code,name,desc,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12
457,150055,special_M0006,Waiter Uniform,Estivar Academy shop part-time uniform for male students.,6,4,192,1,0,0,1,1,0,0,0,1,522222
458,150056,foot_M0006,Waiter Shoes,Men’s shoes that match the Estivar Academy shop part-time uniform.,6,4,256,1,0,0,1,1,0,0,0,1,522222
459,150057,special_F0006,Waitress Uniform,Estivar Academy shop part-time uniform for female students.,6,4,192,1,0,0,2,1,0,0,0,1,522222
460,150058,foot_F0006,Waitress Shoes,Cute shoes that match the Estivar Academy shop part-time uniform. For female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
461,150059,cap_F0006,Headband,A cute headband that keeps your hair neatly in place while working. For female students of Estivar Academy.,6,4,1,2,0,0,2,1,0,0,0,0,522222
462,150060,upper_M1002,Winter Uniform Jacket,Sowol Academy winter uniform for male students<br>(Cannot be traded/sold),6,7,64,1,0,0,1,2,0,0,0,1,522222
463,150061,lower_M1002,Winter Uniform Pants,Sowol Academy winter uniform for male students<br>(Cannot be traded/sold),6,7,128,1,0,0,1,2,0,0,0,1,522222
464,150062,foot_M1002,Winter Uniform Shoes,Sowol Academy winter uniform shoes for male students<br>(Cannot be traded/sold),6,7,256,1,0,0,1,2,0,0,0,1,522222
465,150063,upper_F1002,Winter Uniform Jacket,Sowol Academy winter uniform for female students<br>(Cannot be traded/sold),6,7,64,1,0,0,2,2,0,0,0,1,522222
466,150064,lower_F1002,Winter Uniform Skirt,Sowol Academy winter uniform for female students<br>(Cannot be traded/sold),6,7,128,1,0,0,2,2,0,0,0,1,522222
467,150065,foot_F1002,Winter Uniform Shoes,Sowol Academy winter uniform shoes for female students<br>(Cannot be traded/sold),6,7,256,1,0,0,2,2,0,0,0,1,522222
468,150066,upper_M1001,Summer Uniform Jacket,Sowol Academy summer uniform for male students<br>(Cannot be traded/sold),6,7,64,1,0,0,1,2,0,0,0,1,522222
469,150067,lower_M1001,Summer Uniform Pants,Sowol Academy summer uniform for male students<br>(Cannot be traded/sold),6,7,128,1,0,0,1,2,0,0,0,1,522222
470,150068,foot_M1001,Summer Uniform Shoes,Sowol Academy summer uniform shoes for male students<br>(Cannot be traded/sold),6,7,256,1,0,0,1,2,0,0,0,1,522222
471,150069,special_F1001,Summer Uniform,Sowol Academy summer uniform for female students<br>(Cannot be traded/sold),6,7,192,1,0,0,2,2,0,0,0,1,522222
472,150070,foot_F1001,Summer Uniform Shoes,Sowol Academy summer uniform shoes for female students<br>(Cannot be traded/sold),6,7,256,1,0,0,2,2,0,0,0,1,522222
473,150071,cap_F1004,Nurse Cap,Sowol Academy Nursing Club cap for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
474,150072,hand_F1004,Nurse Gloves,Sowol Academy Nursing Club gloves for female students.,6,4,8,1,0,0,2,2,0,0,0,0,522222
475,150073,special_F1004,Nurse Uniform,Sowol Academy Nursing Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
476,150074,foot_F1004,Nurse Shoes,Sowol Academy Nursing Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
477,150075,cap_M1004,Nurse Cap,Sowol Academy Nursing Club cap for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
478,150076,hand_M1004,Nurse Gloves,Sowol Academy Nursing Club gloves for male students.,6,4,8,1,0,0,1,2,0,0,0,0,522222
479,150077,special_M1004,Nurse Uniform,Sowol Academy Nursing Club uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
480,150078,foot_M1004,Nurse Shoes,Sowol Academy Nursing Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
481,150079,cap_F1007,Fox Hat,Sowol Academy Animal Care Club hat. Wearing it makes you feel like you can understand animals. For female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
482,150080,special_F1007,Animal Care Uniform,Sowol Academy Animal Care Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
483,150081,foot_F1007,Animal Care Shoes,Sowol Academy Animal Care Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
484,150082,cap_M1007,Bear Hat,Sowol Academy Animal Care Club hat. Wearing it makes you feel like you can understand animals. For male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
485,150083,special_M1007,Animal Care Uniform,Sowol Academy Animal Care Club uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
486,150084,foot_M1007,Animal Care Shoes,Sowol Academy Animal Care Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
487,150085,cap_F1005,Lab Mask,Sowol Academy Science Club mask for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
488,150086,hand_M1005,Lab Gloves,Sowol Academy Science Club gloves for male students.,6,4,8,1,0,0,1,2,0,0,0,0,522222
489,150087,special_F1005,Lab Coat,Sowol Academy Science Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
490,150088,foot_F1005,Lab Shoes,Sowol Academy Science Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
491,150089,cap_M1005,Lab Mask,Sowol Academy Science Club mask for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
492,150090,special_M1005,Lab Coat,Sowol Academy Science Club uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
493,150091,foot_M1005,Lab Shoes,Sowol Academy Science Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
494,150092,special_M9001,Santa Student Uniform,An outfit designed for the Christmas season. Recognized as an official uniform only during the holidays.,6,4,192,1,0,0,1,0,0,0,0,1,522222
495,150093,cap_M9001,Santa Hat,A key part of the Santa outfit. Warmer than it looks.,6,4,1,2,0,0,1,0,0,0,0,0,522222
496,150094,foot_M9001,Santa Boots,Designed to prevent slipping on snow.,6,4,256,1,0,0,1,0,0,0,0,1,522222
497,150095,special_F9001,Santa Student Uniform,An outfit designed for the Christmas season. Recognized as an official uniform only during the holidays.,6,4,192,1,0,0,2,0,0,0,0,1,522222
498,150096,cap_F9001,Santa Hat,A key part of the Santa outfit. Warmer than it looks.,6,4,1,2,0,0,2,0,0,0,0,0,522222
499,150097,foot_F9001,Santa Boots,Designed to prevent slipping on snow.,6,4,256,1,0,0,2,0,0,0,0,1,522222
500,150098,hand_M9001,Santa Gloves,"Striking red-and-white gloves. The palms are made of soft leather, giving them a premium feel.",6,4,8,1,0,0,1,0,0,0,0,0,522222
501,150099,hand_F9001,Santa Gloves,"Striking red-and-white gloves. The palms are made of soft leather, giving them a premium feel.",6,4,8,1,0,0,2,0,0,0,0,0,522222
502,150100,hand_F1005,Lab Gloves,Sowol Academy Science Club gloves for female students.,6,4,8,1,0,0,2,2,0,0,0,0,522222
503,150101,upper_M0009,Basketball Club Uniform,Estivar Academy Basketball Club uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
504,150102,lower_M0009,Basketball Club Shorts,Estivar Academy Basketball Club uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
505,150103,foot_M0009,Basketball Shoes,Estivar Academy Basketball Club shoes for male students.,6,4,256,1,0,0,1,1,0,0,0,1,522222
506,150104,upper_F0009,Basketball Club Uniform,Estivar Academy Basketball Club uniform for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
507,150105,lower_F0009,Basketball Club Shorts,Estivar Academy Basketball Club uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
508,150106,foot_F0009,Basketball Shoes,Estivar Academy Basketball Club shoes for female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
509,150107,special_M0010,Coat,Estivar Academy winter coat for male students.,6,4,192,1,0,0,1,1,0,0,0,1,522222
510,150108,special_F0010,Coat,Estivar Academy winter coat for female students.,6,4,192,1,0,0,2,1,0,0,0,1,522222
511,150109,upper_M0011,Gym Uniform,Estivar Academy gym uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
512,150110,lower_M0011,Shorts,Estivar Academy gym uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
513,150111,upper_F0011,Gym Uniform,Estivar Academy gym uniform for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
514,150112,lower_F0011,Shorts,Estivar Academy gym uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
515,150113,upper_M0012,Training Outfit,Estivar Academy winter training outfit for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
516,150114,lower_M0012,Training Pants,Estivar Academy winter training outfit for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
517,150115,upper_F0012,Training Outfit,Estivar Academy winter training outfit for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
518,150116,lower_F0012,Training Pants,Estivar Academy winter training outfit for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
519,150117,upper_M0013,Cardigan,Estivar Academy cardigan for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
520,150118,upper_F0013,Cardigan,Estivar Academy cardigan for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
521,150119,upper_M0014,Student Council Uniform,Estivar Academy Student Council uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
522,150120,lower_M0014,Student Council Pants,Estivar Academy Student Council uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
523,150121,foot_M0014,Student Council Shoes,Estivar Academy Student Council shoes for male students.,6,4,256,1,0,0,1,1,0,0,0,1,522222
524,150122,special_F0014,Student Council Uniform,Estivar Academy Student Council uniform for female students.,6,4,192,1,0,0,2,1,0,0,0,1,522222
525,150123,lower_F0014,Student Council Uniform Skirt,Estivar Academy Student Council uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
526,150124,foot_F0014,Student Council Shoes,Estivar Academy Student Council shoes for female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
527,150125,special_M0015,Swimsuit,Estivar Academy Swimming Club uniform for male students.,6,4,192,1,0,0,1,1,0,0,0,1,522222
528,150126,special_F0015,School Swimsuit,Estivar Academy Swimming Club uniform for female students.,6,4,192,1,0,0,2,1,0,0,0,1,522222
529,150127,upper_M0016,Summer Uniform Jacket,A variation of the Estivar Academy summer uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
530,150128,lower_M0016,Summer Uniform Pants,A variation of the Estivar Academy summer uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
531,150129,upper_M0017,Winter Uniform Jacket,A variation of the Estivar Academy winter uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
532,150130,upper_F0016,Summer Uniform Jacket,A variation of the Estivar Academy summer uniform for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
533,150131,lower_F0016,Summer Uniform Shorts,A variation of the Estivar Academy summer uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
534,150132,special_F0017,Winter Uniform,A variation of the Estivar Academy winter uniform for female students.,6,4,192,1,0,0,2,1,0,0,0,1,522222
535,150133,upper_M0026,Gambler Jacket,Estivar Academy Gambling Club uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
536,150134,lower_M0026,Gambler Pants,Estivar Academy Gambling Club uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
537,150135,foot_M0026,Gambler Shoes,Estivar Academy Gambling Club shoes for male students.,6,4,256,1,0,0,1,1,0,0,0,1,522222
538,150136,upper_F0026,Gambler Jacket,Estivar Academy Gambling Club uniform for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
539,150137,lower_F0026,Gambler Skirt,Estivar Academy Gambling Club uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
540,150138,foot_F0026,Gambler Shoes,Estivar Academy Gambling Club shoes for female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
541,150139,upper_M0019,Martial Arts Top,Estivar Academy Martial Arts Club uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
542,150140,lower_M0019,Martial Arts Pants,Estivar Academy Martial Arts Club uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
543,150141,hand_M0019,Knuckle Guard,"Estivar Academy Martial Arts Club gloves. Padding protects the fists, making it safer for both the attacker and the target. For male students.",6,4,8,1,0,0,1,1,0,0,0,0,522222
544,150142,cap_M0019,Guts Headband,Estivar Academy Martial Arts Club headgear. For male students.,6,4,1,2,0,0,1,1,0,0,0,0,522222
545,150143,foot_M0019,Build-Up Shoes,Estivar Academy Martial Arts Club shoes with built-in weights for training. For male students.,6,4,256,1,0,0,1,1,0,0,0,1,522222
546,150144,upper_F0019,Martial Arts Top,Estivar Academy Martial Arts Club uniform for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
547,150145,lower_F0019,Martial Arts Pants,Estivar Academy Martial Arts Club uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
548,150146,hand_F0019,Knuckle Guard,"Estivar Academy Martial Arts Club gloves. Padding protects the fists, making it safer for both the attacker and the target. For female students.",6,4,8,1,0,0,2,1,0,0,0,0,522222
549,150147,cap_F0019,Guts Headband,Estivar Academy Martial Arts Club headgear. For female students.,6,4,1,2,0,0,2,1,0,0,0,0,522222
550,150148,foot_F0019,Build-Up Shoes,Estivar Academy Martial Arts Club shoes with built-in weights for training. For female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
551,150149,upper_M0023,Chef Jacket,Estivar Academy Cooking Club uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
552,150150,lower_M0023,Chef Pants,Estivar Academy Cooking Club uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
553,150151,cap_M0023,Chef Hat,Estivar Academy Cooking Club hat for male students.,6,4,1,2,0,0,1,1,0,0,0,0,522222
554,150152,foot_M0023,Chef Shoes,Estivar Academy Cooking Club shoes for male students.,6,4,256,1,0,0,1,1,0,0,0,1,522222
555,150153,upper_F0023,Chef Uniform,Estivar Academy Cooking Club uniform for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
556,150154,lower_F0023,Apron Skirt,Estivar Academy Cooking Club uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
557,150155,cap_F0023,Chef Hat,Estivar Academy Cooking Club hat for female students.,6,4,1,2,0,0,2,1,0,0,0,0,522222
558,150156,foot_F0023,Chef Shoes,Estivar Academy Cooking Club shoes for female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
559,150157,upper_M0025,Cheer Uniform Top,Estivar Academy Cheer Club uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
560,150158,lower_M0025,Cheer Uniform Pants,Estivar Academy Cheer Club uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
561,150159,hand_M0025,Cheer Gloves,Estivar Academy Cheer Club gloves for male students.,6,4,8,1,0,0,1,1,0,0,0,0,522222
562,150160,foot_M0025,Cheer Shoes,Estivar Academy Cheer Club shoes for male students.,6,4,256,1,0,0,1,1,0,0,0,1,522222
563,150161,tool_M0025,Cheer Props,Estivar Academy Cheer Club props for male students.,6,4,16,2,0,0,1,1,0,0,0,0,522222
564,150162,upper_F0025,Cheer Uniform,Estivar Academy Cheer Club uniform for female students.,6,4,64,1,0,0,2,1,0,0,0,1,522222
565,150163,lower_F0025,Cheer Skirt,Estivar Academy Cheer Club uniform for female students.,6,4,128,1,0,0,2,1,0,0,0,1,522222
566,150164,lower_F0021,Cheerleader Gloves,Estivar Academy Cheer Club gloves for female students.,6,4,8,1,0,0,2,1,0,0,0,0,522222
567,150165,foot_F0025,Cheer Shoes,Estivar Academy Cheer Club shoes for female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
568,150166,tool_F0025,Cheer Props,Estivar Academy Cheer Club props for female students.,6,4,16,2,0,0,2,1,0,0,0,0,522222
569,150167,upper_M0024,Gentleman’s Suit,Estivar Academy Tea Time Club uniform for male students.,6,4,64,1,0,0,1,1,0,0,0,1,522222
570,150168,lower_M0024,Gentleman’s Pants,Estivar Academy Tea Time Club uniform for male students.,6,4,128,1,0,0,1,1,0,0,0,1,522222
571,150169,cap_M0024,Top Hat,Estivar Academy Tea Time Club hat for male students.,6,4,1,2,0,0,1,1,0,0,0,0,522222
572,150170,foot_M0024,Gentleman’s Shoes,Estivar Academy Tea Time Club shoes for male students.,6,4,256,1,0,0,1,1,0,0,0,1,522222
573,150171,special_F0024,Mademoiselle Dress,Estivar Academy Tea Time Club uniform for female students.,6,4,192,1,0,0,2,1,0,0,0,1,522222
574,150172,cap_F0024,Mademoiselle Hat,Estivar Academy Tea Time Club hat for female students.,6,4,1,2,0,0,2,1,0,0,0,0,522222
575,150173,foot_F0024,Mademoiselle Shoes,Estivar Academy Tea Time Club shoes for female students.,6,4,256,1,0,0,2,1,0,0,0,1,522222
576,150174,tool_F0024,Elegant Fan,Estivar Academy Tea Time Club fan. Female-only prop.,6,4,16,2,0,0,2,1,0,0,0,0,522222
577,150175,special_M1006,Shop Part-Time Uniform,Sowol Academy shop part-time uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
578,150176,foot_M1006,Shop Part-Time Shoes,Sowol Academy shop part-time shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
579,150177,cap_M1006,Shop Part-Time Headband,Sowol Academy shop part-time headband for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
580,150178,special_F1006,Shop Part-Time Uniform,Sowol Academy shop part-time uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
581,150179,foot_F1006,Shop Part-Time Shoes,Sowol Academy shop part-time shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
582,150180,cap_F1006,Shop Part-Time Hood,Sowol Academy shop part-time hood for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
583,150181,special_M1015,Swimwear,Sowol Academy Swimming Club uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
584,150182,special_F1015,Competitive Swimsuit,Sowol Academy Swimming Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
585,150183,upper_M1016,Summer Uniform Jacket,A variation of the Sowol Academy summer uniform for male students.,6,4,64,1,0,0,1,2,0,0,0,1,522222
586,150184,lower_M1016,Summer Uniform Pants,A variation of the Sowol Academy summer uniform for male students.,6,4,128,1,0,0,1,2,0,0,0,1,522222
587,150185,upper_M1017,Winter Uniform Jacket,A variation of the Sowol Academy winter uniform for male students.,6,4,64,1,0,0,1,2,0,0,0,1,522222
588,150186,upper_F1016,Summer Uniform Jacket,A variation of the Sowol Academy summer uniform for female students.,6,4,64,1,0,0,2,2,0,0,0,1,522222
589,150187,lower_F1016,Summer Uniform Skirt,A variation of the Sowol Academy summer uniform for female students.,6,4,128,1,0,0,2,2,0,0,0,1,522222
590,150188,lower_F1017,Winter Uniform Skirt,A variation of the Sowol Academy winter uniform for female students.,6,4,128,1,0,0,2,2,0,0,0,1,522222
591,150189,upper_M1018,Soccer Jersey,Sowol Academy Soccer Club uniform for male students.,6,4,64,1,0,0,1,2,0,0,0,1,522222
592,150190,lower_M1018,Soccer Shorts,Sowol Academy Soccer Club uniform for male students.,6,4,128,1,0,0,1,2,0,0,0,1,522222
593,150191,foot_M1018,Soccer Shoes,Sowol Academy Soccer Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
594,150192,upper_F1018,Soccer Jersey,Sowol Academy Soccer Club uniform for female students.,6,4,64,1,0,0,2,2,0,0,0,1,522222
595,150193,lower_F1018,Soccer Shorts,Sowol Academy Soccer Club uniform for female students.,6,4,128,1,0,0,2,2,0,0,0,1,522222
596,150194,foot_F1018,Soccer Shoes,Sowol Academy Soccer Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
597,150195,special_M1019,Ninja Outfit,Sowol Academy Ninja Club outfit for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
598,150196,foot_M1019,Ninja Leg Wraps,"Sowol Academy Ninja Club leg wraps. With proper training, they allow you to move without making a sound. For male students.",6,4,256,1,0,0,1,2,0,0,0,1,522222
599,150197,hand_M1019,Ninja Arm Guards,Sowol Academy Ninja Club gloves for male students.,6,4,8,1,0,0,1,2,0,0,0,0,522222
600,150198,cap_M1019,Ninja Face Mask,Sowol Academy Ninja Club face mask for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
601,150199,special_F1019,Ninja Outfit,Sowol Academy Ninja Club outfit for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
602,150200,foot_F1019,Ninja Leg Wraps,"Sowol Academy Ninja Club leg wraps. With proper training, they allow you to move without making a sound. For female students.",6,4,256,1,0,0,2,2,0,0,0,1,522222
603,150201,hand_F1019,Ninja Arm Guards,Sowol Academy Ninja Club gloves for female students.,6,4,8,1,0,0,2,2,0,0,0,0,522222
604,150202,cap_F1019,Ninja Hood,Sowol Academy Ninja Club hood for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
605,150203,special_M1020,Ratchu Costume,Sowol Academy Costume Club uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
606,150204,foot_M1020,Ratchu Shoes,Sowol Academy Costume Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
607,150205,hand_M1020,Ratchu Gloves,Sowol Academy Costume Club gloves for male students.,6,4,8,1,0,0,1,2,0,0,0,0,522222
608,150206,cap_M1020,Ratchu Hat,Sowol Academy Costume Club hat for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
609,150207,special_F1020,Geto Costume,Sowol Academy Costume Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
610,150208,foot_F1020,Geto Shoes,Sowol Academy Costume Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
611,150209,hand_F1020,Geto Gloves,Sowol Academy Costume Club gloves for female students.,6,4,8,1,0,0,2,2,0,0,0,0,522222
612,150210,cap_F1020,Geto Hat,Sowol Academy Costume Club hat for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
613,150211,special_M1027,Kendo Uniform,Sowol Academy Kendo Club armor for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
614,150212,hand_M1027,Kendo Gloves,Sowol Academy Kendo Club arm guards for male students.,6,4,8,1,0,0,1,2,0,0,0,0,522222
615,150213,foot_M1027,Laced Tabi,Sowol Academy Kendo Club tabi for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
616,150214,special_F1027,Kendo Uniform,Sowol Academy Kendo Club armor for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
617,150215,hand_F1027,Kendo Gloves,Sowol Academy Kendo Club arm guards for female students.,6,4,8,1,0,0,2,2,0,0,0,0,522222
618,150216,foot_F1027,Laced Tabi,Sowol Academy Kendo Club tabi for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
619,150217,upper_M1024,Dim Sum Outfit,Sowol Academy Dim Sum Club uniform for male students.,6,4,64,1,0,0,1,2,0,0,0,1,522222
620,150218,lower_M1024,Dim Sum Pants,Sowol Academy Dim Sum Club pants for male students.,6,4,128,1,0,0,1,2,0,0,0,1,522222
621,150219,cap_M1024,Dim Sum Hat,Sowol Academy Dim Sum Club hat for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
622,150220,foot_M1024,Dim Sum Shoes,Sowol Academy Dim Sum Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
623,150221,special_F1024,Dim Sum Dress,Sowol Academy Dim Sum Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
624,150222,cap_F1024,Dim Sum Hair Buns,Sowol Academy Dim Sum Club hair accessory for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
625,150223,foot_F1024,Dim Sum Shoes,Sowol Academy Dim Sum Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
626,150224,special_M1023,Chef Uniform,Sowol Academy Cooking Club uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
627,150225,cap_M1023,Chef Hat,Sowol Academy Cooking Club hat for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
628,150226,foot_M1023,Cooking Sandals,Sowol Academy Cooking Club sandals for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
629,150227,special_F1023,Chef Uniform,Sowol Academy Cooking Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
630,150228,cap_F1023,Chef Hat,Sowol Academy Cooking Club hat for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
631,150229,foot_F1023,Cooking Slippers,Sowol Academy Cooking Club slippers for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
632,150230,special_M1025,Cheer Outfit,Sowol Academy Cheer Club uniform for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
633,150231,lower_M1025,Cheer Uniform Pants,Sowol Academy Cheer Club uniform for male students.,6,4,128,1,0,0,1,2,0,0,0,1,522222
634,150232,cap_M1025,Victory Headband,Sowol Academy Cheer Club headband for male students.,6,4,1,2,0,0,1,2,0,0,0,0,522222
635,150233,foot_M1025,Cheer Shoes,Sowol Academy Cheer Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
636,150234,tool_M1025,Cheer Props,Sowol Academy Cheer Club cheer accessory for male students.,6,4,16,2,0,0,1,2,0,0,0,0,522222
637,150235,special_F1025,Cheer Uniform,Sowol Academy Cheer Club uniform for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
638,150236,hand_F1025,Cheerleader Gloves,Sowol Academy Cheer Club gloves for female students.,6,4,8,1,0,0,2,2,0,0,0,0,522222
639,150237,foot_F1025,Cheer Shoes,Sowol Academy Cheer Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
640,150238,tool_F1025,Cheer Goods,Sowol Academy Cheer Club cheer accessory for female students.,6,4,16,2,0,0,2,2,0,0,0,0,522222
641,150239,special_M1003,Handicrafts Outfit,Sowol Academy Handicrafts Club outfit for male students.,6,4,192,1,0,0,1,2,0,0,0,1,522222
642,150240,foot_M1003,Handicrafts Club Shoes,Sowol Academy Handicrafts Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
643,150241,special_F1003,Handicrafts Outfit,Sowol Academy Handicrafts Club outfit for female students.,6,4,192,1,0,0,2,2,0,0,0,1,522222
644,150242,cap_F1003,Handicrafts Club Hat,Sowol Academy Handicrafts Club hat for female students.,6,4,1,2,0,0,2,2,0,0,0,0,522222
645,150243,foot_F1003,Handicrafts Club Shoes,Sowol Academy Handicrafts Club shoes for female students.,6,4,256,1,0,0,2,2,0,0,0,1,522222
646,150244,special_M0021,Atelier Apron,Estiva Academy Art Club uniform for male students.<br>(This item will be removed during December 2006. Please check the Yogurting official website for details.),6,5,192,1,0,0,1,1,0,0,0,1,522222
647,150245,special_F0021,Atelier Apron,Estiva Academy Art Club uniform for female students.<br>(This item will be removed during December 2006. Please check the Yogurting official website for details.),6,5,192,1,0,0,2,1,0,0,0,1,522222
648,150246,upper_M1009,Basketball Club Uniform,Sowol Academy Basketball Club uniform for male students.,6,4,64,1,0,0,1,2,0,0,0,1,522222
649,150247,lower_M1009,Basketball Club Shorts,Sowol Academy Basketball Club uniform for male students.,6,4,128,1,0,0,1,2,0,0,0,1,522222
650,150248,foot_M1009,Basketball Shoes,Sowol Academy Basketball Club shoes for male students.,6,4,256,1,0,0,1,2,0,0,0,1,522222
651,150249,upper_F1009,Basketball Club Uniform,Sowol Academy Basketball Club uniform for female students.,6,4,64,1,0,0,2,2,0,0,0,1,522222
652,150250,lower_F1009,Basketball Club Shorts,Sowol Academy Basketball Club uniform for female students.,6,4,128,1,0,0,2,2,0,0,0,1,522222
