index,stone_id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32
1890,74409,0,0,6,225,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
1891,74410,0,0,6,225,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
1892,74411,0,0,6,225,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,41000
1893,74412,0,0,6,225,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,41000
1894,74413,0,0,6,225,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,41000
1895,74414,0,0,6,225,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,42000
1896,74415,0,0,6,225,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,42000
1897,74416,0,0,6,225,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,42000
1898,74417,0,0,6,225,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,43000
1899,74418,0,0,6,225,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,43000
1900,74419,0,0,6,233,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
1901,74420,0,0,6,233,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
1902,74421,0,0,6,233,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
1903,74422,0,0,6,233,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,41000
1904,74423,0,0,6,233,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,41000
1905,74424,0,0,6,233,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,41000
1906,74425,0,0,6,233,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,42000
1907,74426,0,0,6,233,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,42000
1908,75100,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1909,75101,0,0,1,1,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1910,75102,0,0,1,1,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1911,75103,0,0,1,1,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1912,75104,0,0,1,1,0,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1913,75105,0,0,1,1,0,0,0,0,0,0,0,0,42,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1914,75106,0,0,1,1,0,0,0,0,0,0,0,0,49,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1915,75107,0,0,1,1,0,0,0,0,0,0,0,0,56,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1916,75108,0,0,1,1,0,0,0,0,0,0,0,0,63,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1917,75109,0,0,1,1,0,0,0,0,0,0,0,0,70,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1918,75110,0,0,1,1,0,0,0,0,0,0,0,0,77,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1919,75111,0,0,1,9,0,0,0,0,0,0,0,0,63,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1920,75112,0,0,1,9,0,0,0,0,0,0,0,0,70,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1921,75113,0,0,1,9,0,0,0,0,0,0,0,0,77,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1922,75114,0,0,1,9,0,0,0,0,0,0,0,0,84,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1923,75115,0,0,1,9,0,0,0,0,0,0,0,0,91,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1924,75116,0,0,1,9,0,0,0,0,0,0,0,0,98,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1925,75117,0,0,1,9,0,0,0,0,0,0,0,0,105,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1926,75118,0,0,1,9,0,0,0,0,0,0,0,0,112,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1927,75119,0,0,1,9,0,0,0,0,0,0,0,0,119,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1928,75120,0,0,1,9,0,0,0,0,0,0,0,0,126,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1929,75121,0,0,1,9,0,0,0,0,0,0,0,0,133,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1930,75122,0,0,1,17,0,0,0,0,0,0,0,0,119,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1931,75123,0,0,1,17,0,0,0,0,0,0,0,0,126,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1932,75124,0,0,1,17,0,0,0,0,0,0,0,0,133,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1933,75125,0,0,1,17,0,0,0,0,0,0,0,0,140,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1934,75126,0,0,1,17,0,0,0,0,0,0,0,0,147,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1935,75127,0,0,1,17,0,0,0,0,0,0,0,0,154,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1936,75128,0,0,1,17,0,0,0,0,0,0,0,0,161,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1937,75129,0,0,1,17,0,0,0,0,0,0,0,0,168,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1938,75130,0,0,1,17,0,0,0,0,0,0,0,0,175,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1939,75131,0,0,1,17,0,0,0,0,0,0,0,0,182,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1940,75132,0,0,1,17,0,0,0,0,0,0,0,0,189,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1941,75133,0,0,1,25,0,0,0,0,0,0,0,0,175,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1942,75134,0,0,1,25,0,0,0,0,0,0,0,0,182,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1943,75135,0,0,1,25,0,0,0,0,0,0,0,0,189,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1944,75136,0,0,1,25,0,0,0,0,0,0,0,0,196,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1945,75137,0,0,1,25,0,0,0,0,0,0,0,0,203,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1946,75138,0,0,1,25,0,0,0,0,0,0,0,0,210,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1947,75139,0,0,1,25,0,0,0,0,0,0,0,0,217,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1948,75140,0,0,1,25,0,0,0,0,0,0,0,0,224,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1949,75141,0,0,1,25,0,0,0,0,0,0,0,0,231,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1950,75142,0,0,1,25,0,0,0,0,0,0,0,0,238,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1951,75143,0,0,1,25,0,0,0,0,0,0,0,0,245,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1952,75144,0,0,2,33,0,0,0,0,0,0,0,0,231,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1953,75145,0,0,2,33,0,0,0,0,0,0,0,0,238,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1954,75146,0,0,2,33,0,0,0,0,0,0,0,0,245,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1955,75147,0,0,2,33,0,0,0,0,0,0,0,0,252,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1956,75148,0,0,2,33,0,0,0,0,0,0,0,0,259,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1957,75149,0,0,2,33,0,0,0,0,0,0,0,0,266,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1958,75150,0,0,2,33,0,0,0,0,0,0,0,0,273,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1959,75151,0,0,2,33,0,0,0,0,0,0,0,0,280,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1960,75152,0,0,2,33,0,0,0,0,0,0,0,0,287,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1961,75153,0,0,2,33,0,0,0,0,0,0,0,0,294,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1962,75154,0,0,2,33,0,0,0,0,0,0,0,0,301,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1963,75155,0,0,2,41,0,0,0,0,0,0,0,0,287,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1964,75156,0,0,2,41,0,0,0,0,0,0,0,0,294,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1965,75157,0,0,2,41,0,0,0,0,0,0,0,0,301,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1966,75158,0,0,2,41,0,0,0,0,0,0,0,0,308,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1967,75159,0,0,2,41,0,0,0,0,0,0,0,0,315,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1968,75160,0,0,2,41,0,0,0,0,0,0,0,0,322,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1969,75161,0,0,2,41,0,0,0,0,0,0,0,0,329,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1970,75162,0,0,2,41,0,0,0,0,0,0,0,0,336,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1971,75163,0,0,2,41,0,0,0,0,0,0,0,0,343,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1972,75164,0,0,2,41,0,0,0,0,0,0,0,0,350,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1973,75165,0,0,2,41,0,0,0,0,0,0,0,0,357,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1974,75166,0,0,2,49,0,0,0,0,0,0,0,0,343,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1975,75167,0,0,2,49,0,0,0,0,0,0,0,0,350,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1976,75168,0,0,2,49,0,0,0,0,0,0,0,0,357,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1977,75169,0,0,2,49,0,0,0,0,0,0,0,0,364,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1978,75170,0,0,2,49,0,0,0,0,0,0,0,0,371,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1979,75171,0,0,2,49,0,0,0,0,0,0,0,0,378,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1980,75172,0,0,2,49,0,0,0,0,0,0,0,0,385,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1981,75173,0,0,2,49,0,0,0,0,0,0,0,0,392,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1982,75174,0,0,2,49,0,0,0,0,0,0,0,0,399,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1983,75175,0,0,2,49,0,0,0,0,0,0,0,0,406,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1984,75176,0,0,2,49,0,0,0,0,0,0,0,0,413,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1985,75177,0,0,2,57,0,0,0,0,0,0,0,0,399,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1986,75178,0,0,2,57,0,0,0,0,0,0,0,0,406,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1987,75179,0,0,2,57,0,0,0,0,0,0,0,0,413,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1988,75180,0,0,2,57,0,0,0,0,0,0,0,0,420,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1989,75181,0,0,2,57,0,0,0,0,0,0,0,0,429,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1990,75182,0,0,2,57,0,0,0,0,0,0,0,0,439,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1991,75183,0,0,2,57,0,0,0,0,0,0,0,0,448,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1992,75184,0,0,2,57,0,0,0,0,0,0,0,0,457,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1993,75185,0,0,2,57,0,0,0,0,0,0,0,0,467,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1994,75186,0,0,2,57,0,0,0,0,0,0,0,0,476,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1995,75187,0,0,2,57,0,0,0,0,0,0,0,0,485,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1996,75188,0,0,3,65,0,0,0,0,0,0,0,0,467,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1997,75189,0,0,3,65,0,0,0,0,0,0,0,0,476,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1998,75190,0,0,3,65,0,0,0,0,0,0,0,0,485,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
1999,75191,0,0,3,65,0,0,0,0,0,0,0,0,495,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2000,75192,0,0,3,65,0,0,0,0,0,0,0,0,504,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2001,75193,0,0,3,65,0,0,0,0,0,0,0,0,513,0,0,48,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2002,75194,0,0,3,65,0,0,0,0,0,0,0,0,523,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2003,75195,0,0,3,65,0,0,0,0,0,0,0,0,532,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2004,75196,0,0,3,65,0,0,0,0,0,0,0,0,541,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2005,75197,0,0,3,65,0,0,0,0,0,0,0,0,551,0,0,51,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2006,75198,0,0,3,65,0,0,0,0,0,0,0,0,560,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2007,75199,0,0,3,73,0,0,0,0,0,0,0,0,541,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2008,75200,0,0,3,73,0,0,0,0,0,0,0,0,551,0,0,51,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2009,75201,0,0,3,73,0,0,0,0,0,0,0,0,560,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2010,75202,0,0,3,73,0,0,0,0,0,0,0,0,569,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2011,75203,0,0,3,73,0,0,0,0,0,0,0,0,579,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2012,75204,0,0,3,73,0,0,0,0,0,0,0,0,588,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2013,75205,0,0,3,73,0,0,0,0,0,0,0,0,597,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2014,75206,0,0,3,73,0,0,0,0,0,0,0,0,607,0,0,56,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2015,75207,0,0,3,73,0,0,0,0,0,0,0,0,616,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2016,75208,0,0,3,73,0,0,0,0,0,0,0,0,625,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2017,75209,0,0,3,73,0,0,0,0,0,0,0,0,635,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2018,75210,0,0,3,81,0,0,0,0,0,0,0,0,616,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2019,75211,0,0,3,81,0,0,0,0,0,0,0,0,625,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2020,75212,0,0,3,81,0,0,0,0,0,0,0,0,635,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2021,75213,0,0,3,81,0,0,0,0,0,0,0,0,644,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2022,75214,0,0,3,81,0,0,0,0,0,0,0,0,653,0,0,61,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2023,75215,0,0,3,81,0,0,0,0,0,0,0,0,663,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2024,75216,0,0,3,81,0,0,0,0,0,0,0,0,672,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2025,75217,0,0,3,81,0,0,0,0,0,0,0,0,681,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2026,75218,0,0,3,81,0,0,0,0,0,0,0,0,691,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2027,75219,0,0,3,81,0,0,0,0,0,0,0,0,700,0,0,65,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2028,75220,0,0,3,81,0,0,0,0,0,0,0,0,709,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2029,75221,0,0,3,89,0,0,0,0,0,0,0,0,691,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2030,75222,0,0,3,89,0,0,0,0,0,0,0,0,700,0,0,65,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2031,75223,0,0,3,89,0,0,0,0,0,0,0,0,709,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2032,75224,0,0,3,89,0,0,0,0,0,0,0,0,719,0,0,67,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2033,75225,0,0,3,89,0,0,0,0,0,0,0,0,728,0,0,68,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2034,75226,0,0,3,89,0,0,0,0,0,0,0,0,737,0,0,68,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2035,75227,0,0,3,89,0,0,0,0,0,0,0,0,747,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2036,75228,0,0,3,89,0,0,0,0,0,0,0,0,756,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2037,75229,0,0,3,89,0,0,0,0,0,0,0,0,765,0,0,71,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2038,75230,0,0,3,89,0,0,0,0,0,0,0,0,775,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2039,75231,0,0,3,89,0,0,0,0,0,0,0,0,784,0,0,73,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2040,75232,0,0,4,97,0,0,0,0,0,0,0,0,765,0,0,71,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2041,75233,0,0,4,97,0,0,0,0,0,0,0,0,775,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2042,75234,0,0,4,97,0,0,0,0,0,0,0,0,784,0,0,73,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2043,75235,0,0,4,97,0,0,0,0,0,0,0,0,793,0,0,74,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2044,75236,0,0,4,97,0,0,0,0,0,0,0,0,803,0,0,75,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2045,75237,0,0,4,97,0,0,0,0,0,0,0,0,812,0,0,75,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2046,75238,0,0,4,97,0,0,0,0,0,0,0,0,821,0,0,76,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2047,75239,0,0,4,97,0,0,0,0,0,0,0,0,831,0,0,77,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2048,75240,0,0,4,97,0,0,0,0,0,0,0,0,840,0,0,78,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2049,75241,0,0,4,97,0,0,0,0,0,0,0,0,849,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2050,75242,0,0,4,97,0,0,0,0,0,0,0,0,859,0,0,80,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2051,75243,0,0,4,105,0,0,0,0,0,0,0,0,840,0,0,78,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2052,75244,0,0,4,105,0,0,0,0,0,0,0,0,849,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2053,75245,0,0,4,105,0,0,0,0,0,0,0,0,859,0,0,80,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2054,75246,0,0,4,105,0,0,0,0,0,0,0,0,868,0,0,81,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2055,75247,0,0,4,105,0,0,0,0,0,0,0,0,877,0,0,81,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2056,75248,0,0,4,105,0,0,0,0,0,0,0,0,887,0,0,82,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2057,75249,0,0,4,105,0,0,0,0,0,0,0,0,896,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2058,75250,0,0,4,105,0,0,0,0,0,0,0,0,905,0,0,84,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2059,75251,0,0,4,105,0,0,0,0,0,0,0,0,915,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2060,75252,0,0,4,105,0,0,0,0,0,0,0,0,924,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2061,75253,0,0,4,105,0,0,0,0,0,0,0,0,933,0,0,87,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2062,75254,0,0,4,113,0,0,0,0,0,0,0,0,915,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2063,75255,0,0,4,113,0,0,0,0,0,0,0,0,924,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2064,75256,0,0,4,113,0,0,0,0,0,0,0,0,933,0,0,87,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2065,75257,0,0,4,113,0,0,0,0,0,0,0,0,943,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2066,75258,0,0,4,113,0,0,0,0,0,0,0,0,952,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2067,75259,0,0,4,113,0,0,0,0,0,0,0,0,961,0,0,89,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2068,75260,0,0,4,113,0,0,0,0,0,0,0,0,971,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2069,75261,0,0,4,113,0,0,0,0,0,0,0,0,980,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2070,75262,0,0,4,113,0,0,0,0,0,0,0,0,989,0,0,92,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2071,75263,0,0,4,113,0,0,0,0,0,0,0,0,999,0,0,93,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2072,75264,0,0,4,113,0,0,0,0,0,0,0,0,1008,0,0,94,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2073,75265,0,0,4,121,0,0,0,0,0,0,0,0,989,0,0,92,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2074,75266,0,0,4,121,0,0,0,0,0,0,0,0,999,0,0,93,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2075,75267,0,0,4,121,0,0,0,0,0,0,0,0,1008,0,0,94,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2076,75268,0,0,4,121,0,0,0,0,0,0,0,0,1017,0,0,94,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2077,75269,0,0,4,121,0,0,0,0,0,0,0,0,1027,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2078,75270,0,0,4,121,0,0,0,0,0,0,0,0,1036,0,0,96,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2079,75271,0,0,4,121,0,0,0,0,0,0,0,0,1045,0,0,97,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2080,75272,0,0,4,121,0,0,0,0,0,0,0,0,1055,0,0,98,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2081,75273,0,0,4,121,0,0,0,0,0,0,0,0,1064,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2082,75274,0,0,4,121,0,0,0,0,0,0,0,0,1073,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2083,75275,0,0,4,121,0,0,0,0,0,0,0,0,1083,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2084,75276,0,0,4,129,0,0,0,0,0,0,0,0,1064,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2085,75277,0,0,4,129,0,0,0,0,0,0,0,0,1073,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2086,75278,0,0,4,129,0,0,0,0,0,0,0,0,1083,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
2087,75279,0,0,4,129,0,0,0,0,0,0,0,0,1092,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1,3,0,64,0
