index,product_id,category_id
1951,3202311,10
1952,3202312,10
1953,3202313,10
1954,3202314,10
1955,3202315,10
1956,3202316,10
1957,3202317,10
1958,3202321,10
1959,3202322,10
1960,3202323,10
1961,3202324,10
1962,3202325,10
1963,3202326,10
1964,3202327,10
1965,3202331,10
1966,3202332,10
1967,3202333,10
1968,3202334,10
1969,3202335,10
1970,3202336,10
1971,3202337,10
1972,3202341,10
1973,3202342,10
1974,3202343,10
1975,3202344,10
1976,3202345,10
1977,3202346,10
1978,3202347,10
1979,3202401,10
1980,3202402,10
1981,3202403,10
1982,3202404,10
1983,3202405,10
1984,3202406,10
1985,3202407,10
1986,3202411,10
1987,3202412,10
1988,3202413,10
1989,3202414,10
1990,3202415,10
1991,3202416,10
1992,3202417,10
1993,3202421,10
1994,3202422,10
1995,3202423,10
1996,3202424,10
1997,3202425,10
1998,3202426,10
1999,3202427,10
2000,3202431,10
2001,3202432,10
2002,3202433,10
2003,3202434,10
2004,3202435,10
2005,3202436,10
2006,3202437,10
2007,3202441,10
2008,3202442,10
2009,3202443,10
2010,3202444,10
2011,3202445,10
2012,3202446,10
2013,3202447,10
2014,3202501,10
2015,3202502,10
2016,3202503,10
2017,3202504,10
2018,3202505,10
2019,3202506,10
2020,3202507,10
2021,3202511,10
2022,3202512,10
2023,3202513,10
2024,3202514,10
2025,3202515,10
2026,3202516,10
2027,3202517,10
2028,3202521,10
2029,3202522,10
2030,3202523,10
2031,3202524,10
2032,3202525,10
2033,3202526,10
2034,3202527,10
2035,3202531,10
2036,3202532,10
2037,3202533,10
2038,3202534,10
2039,3202535,10
2040,3202536,10
2041,3202537,10
2042,3202541,10
2043,3202542,10
2044,3202543,10
2045,3202544,10
2046,3202545,10
2047,3202546,10
2048,3202547,10
2049,3202601,10
2050,3202602,10
2051,3202603,10
2052,3202604,10
2053,3202605,10
2054,3202606,10
2055,3202607,10
2056,3202611,10
2057,3202612,10
2058,3202613,10
2059,3202614,10
2060,3202615,10
2061,3202616,10
2062,3202617,10
2063,3202621,10
2064,3202622,10
2065,3202623,10
2066,3202624,10
2067,3202625,10
2068,3202626,10
2069,3202627,10
2070,3202631,10
2071,3202632,10
2072,3202633,10
2073,3202634,10
2074,3202635,10
2075,3202636,10
2076,3202637,10
2077,3202641,10
2078,3202642,10
2079,3202643,10
2080,3202644,10
2081,3202645,10
2082,3202646,10
2083,3202647,10
2084,3102701,10
2085,3102711,10
2086,3102721,10
2087,3102731,10
2088,3102741,10
2089,3202701,10
2090,3202711,10
2091,3202721,10
2092,3202731,10
2093,3202741,10
2094,3102801,10
2095,3102811,10
2096,3102821,10
2097,3102831,10
2098,3102841,10
2099,3202801,10
2100,3202811,10
2101,3202821,10
2102,3202831,10
2103,3202841,10
2104,3102702,10
2105,3102712,10
2106,3102722,10
2107,3102732,10
2108,3102742,10
2109,3202702,10
2110,3202712,10
2111,3202722,10
2112,3202732,10
2113,3202742,10
2114,3102802,10
2115,3102812,10
2116,3102822,10
2117,3102832,10
2118,3102842,10
2119,3202802,10
2120,3202812,10
2121,3202822,10
2122,3202832,10
2123,3202842,10
2124,3102703,10
2125,3102713,10
2126,3102723,10
2127,3102733,10
2128,3102743,10
2129,3202703,10
2130,3202713,10
2131,3202723,10
2132,3202733,10
2133,3202743,10
2134,3102803,10
2135,3102813,10
2136,3102823,10
2137,3102833,10
2138,3102843,10
2139,3202803,10
2140,3202813,10
2141,3202823,10
2142,3202833,10
2143,3202843,10
2144,3102704,10
2145,3102714,10
2146,3102724,10
2147,3102734,10
2148,3102744,10
2149,3202704,10
2150,3202714,10
2151,3202724,10
2152,3202734,10
2153,3202744,10
2154,3102804,10
2155,3102814,10
2156,3102824,10
2157,3102834,10
2158,3102844,10
2159,3202804,10
2160,3202814,10
2161,3202824,10
2162,3202834,10
2163,3202844,10
2164,3102705,10
2165,3102715,10
2166,3102725,10
2167,3102735,10
2168,3102745,10
2169,3202705,10
2170,3202715,10
2171,3202725,10
2172,3202735,10
2173,3202745,10
2174,3102805,10
2175,3102815,10
2176,3102825,10
2177,3102835,10
2178,3102845,10
2179,3202805,10
2180,3202815,10
2181,3202825,10
2182,3202835,10
2183,3202845,10
2184,3102706,10
2185,3102716,10
2186,3102726,10
2187,3102736,10
2188,3102746,10
2189,3202706,10
2190,3202716,10
2191,3202726,10
2192,3202736,10
2193,3202746,10
2194,3102806,10
2195,3102816,10
2196,3102826,10
2197,3102836,10
2198,3102846,10
2199,3202806,10
2200,3202816,10
2201,3202826,10
2202,3202836,10
2203,3202846,10
2204,3102707,10
2205,3102717,10
2206,3102727,10
2207,3102737,10
2208,3102747,10
2209,3202707,10
2210,3202717,10
2211,3202727,10
2212,3202737,10
2213,3202747,10
2214,3102807,10
2215,3102817,10
2216,3102827,10
2217,3102837,10
2218,3102847,10
2219,3202807,10
2220,3202817,10
2221,3202827,10
2222,3202837,10
2223,3202847,10
2224,1100211,11
2225,1100212,11
2226,1100213,11
2227,1100214,11
2228,1100215,11
2229,1100216,11
2230,1100217,11
2231,1100231,11
2232,1100232,11
2233,1100233,11
2234,1100234,11
2235,1100235,11
2236,1100236,11
2237,1100237,11
2238,1100201,11
2239,1100202,11
2240,1100203,11
2241,1100204,11
2242,1100205,11
2243,1100206,11
2244,1100207,11
2245,1200131,11
2246,1200132,11
2247,1200133,11
2248,1200134,11
2249,1200135,11
2250,1200136,11
2251,1200137,11
2252,1200051,11
2253,1200052,11
2254,1200053,11
2255,1200054,11
2256,1200055,11
2257,1200056,11
2258,1200057,11
2259,1200061,11
2260,1200062,11
2261,1200063,11
2262,1200064,11
2263,1200065,11
2264,1200066,11
2265,1200067,11
2266,1300041,11
2267,1300042,11
2268,1300043,11
2269,1300044,11
2270,1300045,11
2271,1300046,11
2272,1300047,11
2273,1300171,11
2274,1300172,11
2275,1300173,11
2276,1300174,11
2277,1300175,11
2278,1300176,11
2279,1300177,11
2280,1300211,11
2281,1300212,11
2282,1300213,11
2283,1300214,11
2284,1300215,11
2285,1300216,11
2286,1300217,11
2287,1300251,11
2288,1300252,11
2289,1300253,11
2290,1300254,11
2291,1300255,11
2292,1300256,11
2293,1300257,11
2294,1400041,11
2295,1400042,11
2296,1400043,11
2297,1400044,11
2298,1400045,11
2299,1400046,11
2300,1400047,11
2301,1400091,11
2302,1400092,11
2303,1400093,11
2304,1400094,11
2305,1400095,11
2306,1400096,11
2307,1400097,11
2308,1400161,11
2309,1400162,11
2310,1400163,11
2311,1400164,11
2312,1400165,11
2313,1400166,11
2314,1400167,11
2315,1100241,5
2316,1200171,5
2317,1300231,5
2318,1400211,5
2319,1100242,5
2320,1200172,5
2321,1300232,5
2322,1400212,5
2323,1100243,5
2324,1200173,5
2325,1300233,5
2326,1400213,5
2327,1100244,5
2328,1200174,5
2329,1300234,5
2330,1400214,5
2331,1100245,5
2332,1200175,5
2333,1300235,5
2334,1400215,5
2335,1100246,5
2336,1200176,5
2337,1300236,5
2338,1400216,5
2339,1100247,5
2340,1200177,5
2341,1300237,5
2342,1400217,5
2343,1100241,11
2344,1200171,11
2345,1300231,11
2346,1400211,11
2347,1100242,11
2348,1200172,11
2349,1300232,11
2350,1400212,11
2351,1100243,11
2352,1200173,11
2353,1300233,11
2354,1400213,11
2355,1100244,11
2356,1200174,11
2357,1300234,11
2358,1400214,11
2359,1100245,11
2360,1200175,11
2361,1300235,11
2362,1400215,11
2363,1100246,11
2364,1200176,11
2365,1300236,11
2366,1400216,11
2367,1100247,11
2368,1200177,11
2369,1300237,11
2370,1400217,11
